age,gross_monthly_income,years_continuous_experience,current_debt_to_income_ratio,number_of_dependents,home_ownership,default_status
39,3800,15,0.164,0,1,0
38,2800,21,0.293,1,0,0
44,4600,19,0.308,1,1,0
27,3100,8,0.267,3,1,0
38,4400,12,0.192,1,0,0
20,3900,0,0.161,0,0,0
48,2900,32,0.018,1,1,0
20,3000,4,0.349,2,1,1
56,5300,32,0.158,0,1,0
34,8600,13,0.409,1,0,0
35,5200,19,0.36,0,0,1
30,2800,12,0.205,1,1,0
34,5600,18,0.122,1,1,0
55,14500,35,0.165,1,1,0
20,6300,0,0.552,1,0,0
53,6900,29,0.378,2,0,0
42,6500,13,0.209,0,1,0
23,8600,0,0.117,2,1,0
25,6900,0,0.276,0,1,0
58,7000,30,0.212,1,0,0
26,7200,4,0.405,0,0,0
24,2000,4,0.09,0,1,0
51,2000,26,0.298,0,1,0
42,4800,16,0.558,3,0,1
26,4100,7,0.235,1,0,0
40,3300,22,0.08,2,0,0
25,6300,4,0.223,1,0,1
51,1600,27,0.218,1,1,0
50,3400,26,0.173,3,0,0
44,3600,28,0.262,3,1,0
42,1600,14,0.304,2,0,0
59,13500,41,0.382,0,0,0
37,2000,18,0.341,0,0,0
23,2800,6,0.385,2,0,1
43,7200,12,0.336,1,0,1
63,8200,42,0.091,1,1,0
25,2100,8,0.281,3,0,1
33,6100,9,0.335,0,0,0
42,5300,18,0.386,1,1,0
37,17900,17,0.469,1,0,0
26,4700,2,0.206,1,0,0
51,4700,34,0.199,3,0,0
65,3500,46,0.299,2,1,0
40,3000,24,0.192,0,0,0
27,2500,11,0.13,0,1,0
20,8300,0,0.135,2,0,1
41,4300,14,0.201,2,1,0
51,7000,30,0.057,1,1,0
43,10800,16,0.527,1,1,0
37,1100,17,0.233,2,1,0
30,8800,10,0.21,0,1,0
24,3900,3,0.306,2,0,1
48,6300,28,0.048,0,1,0
48,3000,28,0.534,0,0,0
20,2300,0,0.331,1,0,0
57,7100,36,0.255,2,0,0
44,19200,21,0.281,0,1,0
54,9000,29,0.247,1,1,0
21,7800,0,0.265,1,1,0
21,3400,4,0.269,0,0,0
36,3100,20,0.073,2,0,0
44,3000,23,0.226,0,1,0
59,4000,39,0.319,1,1,0
46,1400,25,0.434,1,0,0
35,2800,15,0.436,0,1,0
25,2600,0,0.147,2,1,0
52,4800,36,0.242,2,0,0
26,4400,10,0.027,0,0,1
57,6500,35,0.345,2,0,0
34,4300,15,0.436,0,0,0
57,3700,35,0.017,3,1,0
46,1400,23,0.225,2,0,0
36,2900,10,0.008,2,1,0
31,2400,15,0.468,4,0,1
33,5700,15,0.054,0,0,0
43,8000,21,0.667,2,0,0
38,7500,14,0.168,0,0,0
30,5800,1,0.358,1,0,1
36,3900,12,0.078,1,0,0
38,3300,18,0.231,2,1,0
20,2400,3,0.189,0,1,0
43,2000,25,0.377,1,1,0
26,7300,8,0.174,2,0,0
24,3300,1,0.245,3,0,1
20,1700,0,0.136,1,0,0
20,2300,4,0.269,0,0,0
21,2300,2,0.124,1,0,0
29,3900,5,0.125,0,0,0
61,10300,39,0.602,0,0,0
31,3300,8,0.214,1,1,0
40,1100,18,0.316,2,1,0
42,3900,15,0.085,0,0,0
39,4000,18,0.143,2,0,0
37,3900,18,0.361,1,0,0
23,2700,6,0.131,1,0,1
55,5800,34,0.146,1,0,0
59,5800,43,0.267,5,1,0
20,3600,0,0.193,1,0,0
25,5000,5,0.202,1,0,0
34,3400,18,0.706,0,1,0
26,3000,9,0.186,3,0,1
44,10400,20,0.293,3,1,0
29,5600,8,0.514,2,0,1
63,9200,42,0.243,1,0,0
52,10400,30,0.08,1,1,0
40,6200,19,0.278,2,0,0
50,8400,25,0.059,2,1,0
51,1900,30,0.009,0,1,0
31,4900,15,0.296,1,0,0
28,3300,1,0.139,0,0,0
38,12000,16,0.468,0,0,0
48,8800,30,0.609,0,1,0
39,3200,23,0.635,1,0,0
20,4600,0,0.341,1,0,0
28,4400,8,0.461,1,0,1
37,5400,10,0.081,2,0,0
37,2400,18,0.087,1,0,0
61,7000,44,0.267,0,1,0
21,3200,0,0.181,0,0,0
44,5400,20,0.295,2,0,0
55,3400,34,0.288,2,0,0
65,4000,42,0.537,2,0,0
33,8600,13,0.267,1,1,0
43,2400,22,0.063,0,0,0
44,2500,19,0.404,1,0,0
40,4200,17,0.12,2,0,0
36,2800,16,0.41,0,1,0
43,2500,17,0.346,1,1,0
20,4100,4,0.421,2,0,1
46,1800,17,0.383,2,1,0
39,2600,23,0.545,2,0,1
35,15200,17,0.056,0,0,0
62,7300,42,0.139,3,0,0
29,2600,9,0.455,1,0,0
33,5200,8,0.122,1,1,0
61,8000,45,0.103,1,0,0
28,7100,6,0.323,0,1,0
31,4000,13,0.303,1,0,0
36,7600,14,0.425,2,0,0
48,1500,28,0.121,0,0,0
40,2400,19,0.438,2,0,1
22,4200,4,0.409,0,0,1
31,5100,13,0.198,1,1,0
30,2300,8,0.122,2,0,1
37,5000,13,0.538,1,1,0
43,3300,25,0.16,1,1,0
43,4100,26,0.272,1,1,0
20,6700,0,0.097,2,1,1
50,8700,30,0.235,4,0,0
41,2400,17,0.273,1,0,0
54,2800,37,0.173,2,1,0
43,3700,27,0.313,2,1,0
51,5100,33,0.208,2,0,0
43,3300,26,0.303,1,0,0
54,9700,34,0.517,2,1,0
44,6000,26,0.089,1,0,0
36,5300,13,0.251,3,1,0
65,2700,46,0.167,2,1,0
48,9800,27,0.331,1,1,0
44,1000,23,0.197,0,1,0
22,6100,1,0.105,1,1,0
22,6600,2,0.101,2,0,0
41,3400,18,0.162,0,1,0
39,9900,22,0.174,1,1,0
30,3700,4,0.216,2,0,0
39,4700,19,0.109,1,0,0
57,6800,41,0.274,1,0,0
46,32300,25,0.332,1,1,0
24,8900,7,0.375,1,0,1
36,6400,13,0.423,2,1,0
28,2100,0,0.773,0,1,0
33,4800,16,0.453,0,0,1
33,2500,11,0.446,0,0,1
32,7200,16,0.524,0,0,0
22,4000,0,0.043,2,0,1
36,2400,19,0.095,0,0,0
31,4400,13,0.16,0,0,0
20,2300,4,0.043,2,1,0
62,6000,39,0.221,1,1,0
51,2900,26,0.153,0,1,0
33,4300,12,0.289,1,1,0
38,7200,21,0.326,3,1,0
23,3500,0,0.108,0,0,0
58,4400,41,0.378,1,1,0
60,6400,44,0.435,1,0,0
39,6700,17,0.278,3,0,0
50,2700,34,0.527,2,1,0
40,5200,16,0.141,0,1,0
21,8200,2,0.227,1,0,0
33,5700,10,0.216,0,1,0
39,4400,13,0.506,0,1,0
32,6400,16,0.121,0,0,0
35,5800,17,0.349,3,0,1
36,6800,16,0.543,2,1,0
37,1200,10,0.783,1,0,1
38,1800,20,0.205,2,0,0
25,7300,7,0.317,1,1,0
29,1600,7,0.384,2,1,0
22,4800,4,0.72,1,0,1
49,3900,28,0.347,1,0,0
20,2100,4,0.336,0,0,1
51,5700,22,0.305,2,0,0
54,6000,38,0.048,1,0,0
34,15300,15,0.356,0,0,0
20,2500,0,0.318,2,0,1
33,9100,5,0.081,3,0,0
37,5700,21,0.533,0,1,0
25,2400,0,0.044,0,0,1
31,6400,7,0.176,3,1,0
56,7300,34,0.393,0,0,0
45,5000,28,0.144,2,0,0
26,4500,3,0.19,2,0,0
20,2600,2,0.394,0,1,0
34,2400,8,0.248,0,0,0
35,7000,18,0.419,2,0,0
43,4100,23,0.299,1,0,0
31,4100,13,0.195,0,1,0
44,5800,27,0.044,2,0,0
61,6300,38,0.043,0,1,0
47,2000,24,0.187,2,1,0
37,9100,12,0.078,2,1,0
35,4800,19,0.316,2,0,0
33,3500,8,0.184,3,0,1
52,5900,21,0.209,2,1,0
30,4800,11,0.428,0,1,0
38,6500,10,0.279,3,0,1
38,6200,19,0.02,1,0,0
31,6600,15,0.389,0,0,0
21,8400,2,0.243,1,0,1
41,7400,16,0.236,3,1,0
37,4100,20,0.3,2,0,0
44,2500,26,0.114,0,0,0
31,10900,8,0.208,0,0,0
52,4400,31,0.147,1,1,0
27,2800,4,0.077,0,0,0
58,1900,37,0.092,1,0,0
20,4500,0,0.143,1,0,0
43,5200,24,0.075,2,1,0
43,1900,22,0.334,0,0,1
28,5500,11,0.215,2,0,1
43,3300,17,0.134,0,1,0
53,26300,35,0.037,0,1,0
20,2600,0,0.114,3,0,1
44,3600,24,0.201,1,1,0
20,2200,0,0.25,1,1,1
26,8500,7,0.156,0,0,0
57,4400,41,0.063,0,0,0
31,2800,15,0.213,2,0,1
23,6100,7,0.257,0,0,0
35,1900,16,0.444,0,0,1
62,8000,41,0.308,0,1,0
20,10600,0,0.233,0,1,0
25,5500,6,0.304,1,0,1
55,7800,38,0.358,2,1,0
60,9500,44,0.297,1,1,0
36,12000,14,0.413,2,1,0
23,7500,0,0.095,0,1,0
63,6900,37,0.092,2,0,0
57,9000,34,0.496,1,0,0
46,2700,23,0.296,3,0,1
28,5900,1,0.366,2,0,1
37,2400,15,0.183,1,0,0
36,3400,13,0.129,0,0,0
41,1000,22,0.457,1,1,0
55,6800,39,0.082,0,1,0
48,3400,30,0.55,1,1,0
25,7500,5,0.156,0,0,1
54,6500,33,0.111,1,0,0
41,8300,13,0.363,0,0,0
46,2500,25,0.593,1,0,1
55,9400,30,0.126,0,0,0
24,13700,5,0.079,1,0,0
37,7100,18,0.203,2,1,0
31,7000,15,0.303,0,0,0
20,4100,2,0.234,4,0,0
42,3300,19,0.448,3,0,0
68,9000,47,0.245,1,0,0
20,1500,0,0.491,2,0,1
37,3400,16,0.053,2,1,0
45,1700,26,0.26,2,0,0
39,2700,10,0.114,1,0,0
36,6500,16,0.351,2,0,0
22,4900,0,0.212,1,1,0
40,4800,21,0.33,1,1,0
28,4200,5,0.072,2,0,0
20,1200,0,0.251,1,0,1
52,4000,31,0.258,4,0,1
49,3400,33,0.176,1,1,0
38,3000,17,0.199,2,0,0
40,6200,15,0.32,0,0,0
50,2900,27,0.487,1,0,0
40,3100,18,0.472,0,1,0
48,1400,32,0.464,2,0,0
34,3700,16,0.081,2,0,0
53,2600,31,0.362,3,1,1
41,4700,19,0.37,1,0,0
40,2500,15,0.127,1,0,0
22,4000,2,0.276,1,0,0
41,4100,19,0.043,0,1,0
28,10800,7,0.533,0,1,0
30,5700,13,0.221,0,0,1
28,1400,12,0.34,1,0,0
25,1800,3,0.296,2,1,0
63,5800,42,0.244,1,1,0
53,3000,35,0.172,2,0,0
61,1200,45,0.287,3,0,0
23,8200,0,0.066,0,0,0
38,6900,19,0.239,1,0,0
22,5000,0,0.329,1,1,0
29,2500,1,0.723,2,0,1
26,5300,10,0.137,1,1,0
52,3400,34,0.233,0,0,0
33,4800,13,0.47,3,0,1
50,2700,24,0.228,1,1,0
45,12300,29,0.17,1,1,0
65,2000,37,0.312,1,0,0
20,7600,0,0.115,1,0,1
53,5200,33,0.486,1,1,0
51,3700,31,0.559,1,0,0
26,4400,7,0.456,2,1,0
50,7500,25,0.181,2,1,0
42,11000,26,0.322,1,1,0
35,5100,13,0.19,1,0,1
28,2300,9,0.283,1,0,0
29,4400,12,0.232,0,0,0
62,15000,31,0.104,1,1,0
38,9800,16,0.131,1,0,0
47,8200,24,0.118,2,0,0
28,6100,3,0.154,0,0,0
28,6300,12,0.135,0,0,0
50,9300,22,0.494,0,1,0
21,3000,5,0.265,0,0,1
33,1900,16,0.143,1,0,0
38,4700,19,0.343,1,1,0
39,2600,16,0.074,1,0,0
35,2200,14,0.164,2,1,0
42,3100,22,0.465,0,0,0
46,21500,26,0.165,1,0,0
46,5400,29,0.222,4,0,1
26,5100,10,0.153,0,1,0
34,1900,11,0.405,1,0,1
52,1600,29,0.284,1,0,0
48,2800,21,0.428,1,0,0
21,9000,4,0.474,1,0,0
42,5400,19,0.064,2,0,0
20,5300,1,0.114,2,0,1
38,6600,13,0.296,1,1,0
60,3700,35,0.079,0,1,0
26,8900,5,0.283,0,0,0
27,2800,8,0.32,1,0,1
47,10900,23,0.098,0,0,0
20,4700,0,0.282,1,0,0
30,1400,12,0.407,1,0,0
45,3100,29,0.182,0,1,0
30,1400,11,0.183,1,0,0
35,8000,8,0.018,3,1,0
46,4500,21,0.323,2,1,0
43,1300,27,0.054,2,0,0
41,6000,25,0.384,1,1,0
33,2800,7,0.149,0,0,0
42,2000,26,0.354,1,0,0
36,11600,13,0.224,2,1,0
43,5100,25,0.284,1,0,0
32,3300,5,0.142,1,0,0
35,3600,18,0.184,1,0,0
26,1500,1,0.094,2,0,0
37,2000,16,0.036,0,0,0
28,8500,6,0.229,0,0,0
24,3000,8,0.361,2,0,0
41,4900,25,0.237,2,0,0
40,1400,20,0.289,1,0,0
47,2300,26,0.27,0,1,0
32,6200,16,0.095,2,1,0
42,6100,26,0.328,0,1,0
44,13100,21,0.446,1,0,0
43,10200,20,0.128,3,0,0
28,3500,8,0.122,0,0,0
39,5700,15,0.393,3,0,0
42,4000,26,0.065,1,1,0
38,15500,19,0.362,0,0,0
20,7300,0,0.134,2,0,1
39,4900,18,0.247,1,0,1
64,6300,43,0.159,1,1,0
33,9000,3,0.405,0,0,0
29,6000,13,0.24,3,0,1
42,11400,18,0.22,1,1,0
41,1200,14,0.583,2,1,0
52,6800,33,0.324,0,1,0
22,2700,0,0.192,1,1,0
46,14200,29,0.19,2,0,0
45,12300,27,0.326,2,0,0
36,4300,14,0.131,1,0,0
42,11100,18,0.136,2,0,0
50,13900,25,0.136,1,0,0
48,4800,21,0.244,2,0,0
24,16800,4,0.145,1,1,0
47,4600,22,0.095,1,1,0
37,3900,18,0.072,1,0,0
38,7200,14,0.495,0,1,0
38,3500,17,0.286,3,1,0
36,4500,14,0.512,0,1,0
52,11700,30,0.318,1,0,0
36,4600,20,0.081,2,1,0
24,1400,8,0.212,0,0,0
33,5200,12,0.338,2,0,1
40,3100,24,0.291,0,0,0
52,8200,28,0.258,1,1,0
45,6900,21,0.486,1,0,0
27,9400,5,0.441,1,0,0
67,10200,50,0.184,3,1,0
41,8300,15,0.14,0,0,0
53,3100,24,0.333,1,1,0
36,7000,15,0.235,1,0,1
44,15000,21,0.053,1,1,0
48,3200,27,0.339,1,0,0
52,14600,29,0.206,5,1,0
50,3600,30,0.171,1,1,0
48,3000,28,0.649,0,1,0
34,4800,10,0.477,1,0,1
31,5700,1,0.438,0,0,0
41,8300,25,0.315,5,0,1
49,2700,29,0.187,2,1,0
35,5800,19,0.183,5,1,0
50,3100,23,0.148,1,0,0
55,2200,37,0.104,1,1,0
27,2400,11,0.604,1,0,1
27,2400,4,0.598,2,0,0
36,5600,9,0.234,1,0,0
41,8900,18,0.472,2,0,0
31,1700,10,0.188,3,0,1
54,6300,32,0.052,0,0,0
43,2200,17,0.52,1,1,0
38,6700,21,0.228,1,1,0
20,2500,0,0.233,2,0,1
22,2000,3,0.158,0,0,0
41,7700,25,0.378,1,0,0
20,2600,1,0.501,1,0,1
50,3900,25,0.323,1,0,0
36,1200,13,0.217,1,0,0
75,10400,50,0.217,3,0,0
65,9300,44,0.196,2,0,0
35,4300,12,0.505,0,0,0
36,1900,19,0.371,0,0,0
49,10300,30,0.173,0,0,0
58,3500,37,0.126,3,0,0
20,2800,0,0.096,1,0,1
20,14600,0,0.076,1,0,0
30,2700,10,0.062,0,0,0
44,7500,25,0.198,1,0,0
43,5700,10,0.309,0,1,0
50,6100,26,0.393,0,1,0
23,4400,1,0.546,0,0,1
20,4600,0,0.108,1,0,1
48,5900,29,0.395,0,1,0
28,3900,8,0.221,0,1,0
20,9000,0,0.261,0,1,0
39,2200,23,0.167,1,0,0
47,9300,31,0.342,0,0,0
36,7400,18,0.099,1,0,0
32,6300,11,0.377,1,0,0
36,8500,16,0.13,4,1,0
33,3700,7,0.188,2,0,0
21,1300,5,0.109,0,0,0
29,4000,12,0.142,0,0,0
44,2400,17,0.7,1,0,0
41,2900,20,0.216,1,0,0
40,2000,16,0.708,3,1,1
26,2700,0,0.183,1,0,0
35,3000,17,0.064,0,0,0
20,900,0,0.239,2,0,0
40,6900,21,0.232,1,0,0
55,20500,39,0.384,0,1,0
20,5300,1,0.535,1,0,0
30,3400,6,0.142,2,1,0
41,4300,18,0.127,0,0,0
53,3800,30,0.276,1,1,0
32,4400,13,0.24,0,0,0
29,4100,11,0.103,0,1,0
20,2200,0,0.315,0,0,0
39,12500,20,0.191,0,1,0
62,2200,40,0.195,0,0,0
41,7000,20,0.54,1,1,0
37,3900,11,0.26,1,1,0
41,13800,17,0.558,3,1,0
37,5700,21,0.249,0,0,0
28,3300,12,0.22,2,0,1
47,4000,24,0.093,0,0,0
40,4600,20,0.146,1,1,0
38,2200,19,0.193,2,1,0
26,2300,1,0.485,2,0,1
53,1700,32,0.091,1,1,0
45,2700,24,0.512,1,1,1
31,4200,7,0.078,2,1,0
50,6100,31,0.378,0,1,0
32,1200,5,0.146,1,0,1
28,3900,11,0.364,1,0,0
28,5400,5,0.24,2,0,1
20,3300,0,0.235,1,0,1
43,3300,27,0.118,3,1,0
20,2800,1,0.421,3,0,1
23,2600,0,0.144,2,0,1
20,2500,0,0.1,1,1,0
36,4800,16,0.535,2,1,1
36,17800,18,0.399,1,1,0
34,2600,10,0.435,1,0,0
25,3000,0,0.065,0,0,0
23,3800,7,0.183,2,0,0
43,3200,27,0.06,0,1,0
31,7900,10,0.223,3,0,0
41,1100,18,0.323,2,0,0
27,2900,8,0.433,1,0,0
40,7200,17,0.207,2,0,0
53,4500,35,0.13,2,1,0
45,3000,29,0.265,4,1,0
33,5500,14,0.125,2,0,0
41,7900,20,0.444,5,1,1
35,4900,16,0.294,2,0,0
38,2900,22,0.287,1,0,0
34,5900,18,0.509,1,0,0
36,3600,18,0.312,0,0,0
40,6800,16,0.088,0,1,0
26,8900,0,0.135,1,1,1
25,800,0,0.298,1,1,0
21,4100,4,0.149,1,0,0
20,1400,4,0.338,0,0,1
23,16000,1,0.361,1,0,0
39,3200,16,0.18,0,0,0
27,6100,5,0.107,1,0,0
44,4900,28,0.078,0,0,0
38,2800,21,0.373,1,0,0
20,2100,0,0.193,0,0,0
45,12100,23,0.358,1,1,0
47,8400,23,0.095,0,1,0
26,12400,5,0.269,2,0,0
43,4800,21,0.309,1,0,0
27,4600,6,0.056,1,0,0
39,3700,16,0.218,2,0,0
22,3100,0,0.279,0,0,0
20,1900,0,0.216,1,0,1
33,4500,14,0.352,1,1,0
36,2700,15,0.411,3,1,0
33,5300,11,0.134,2,0,0
23,4000,1,0.375,1,0,0
33,4900,11,0.16,0,0,0
41,11800,15,0.316,0,1,0
37,4300,15,0.351,1,1,0
40,7300,22,0.432,0,0,0
29,13300,5,0.09,3,1,0
52,11600,36,0.196,1,1,0
23,7900,7,0.141,1,0,1
43,3800,21,0.434,1,1,0
52,5700,29,0.382,2,1,0
43,2300,27,0.47,0,0,0
35,5900,16,0.166,2,0,0
31,5000,13,0.124,2,0,0
50,5100,31,0.285,0,1,0
20,6700,0,0.368,1,1,0
26,1900,3,0.088,0,1,0
33,11300,13,0.127,1,0,0
52,9000,34,0.238,0,0,0
42,4600,26,0.312,2,0,0
26,3300,0,0.235,0,0,0
34,5600,11,0.355,0,0,1
30,10500,12,0.346,0,0,1
29,4200,6,0.559,0,0,0
49,5400,29,0.254,1,0,0
21,3800,2,0.42,3,0,1
57,15200,35,0.149,2,1,0
47,4000,29,0.344,1,0,0
51,5000,32,0.235,1,0,0
32,10000,11,0.347,2,0,1
36,4800,17,0.236,1,0,0
20,7200,0,0.084,2,1,0
31,2200,3,0.237,0,0,0
43,4200,26,0.433,2,1,0
53,13000,37,0.129,1,1,0
24,2600,8,0.235,1,0,0
33,3800,13,0.154,1,1,0
36,5100,18,0.362,0,1,0
21,2000,0,0.406,0,0,0
45,3600,24,0.152,1,0,0
29,4500,13,0.226,3,1,1
35,4600,19,0.102,1,1,0
32,8800,10,0.303,2,1,0
28,10000,7,0.14,2,0,0
37,2700,18,0.375,0,1,0
35,4800,19,0.599,1,1,0
33,6300,11,0.198,0,1,0
29,9300,3,0.027,4,1,0
41,6900,19,0.119,1,1,0
57,6400,40,0.129,1,0,0
39,6600,18,0.288,1,0,0
49,7800,33,0.38,0,1,0
21,2100,0,0.186,2,1,0
39,5000,18,0.233,0,0,0
24,9600,8,0.104,1,0,0
20,3200,1,0.352,1,0,1
29,4200,7,0.109,3,1,0
52,4400,33,0.32,0,1,0
49,1200,30,0.078,3,0,0
40,4800,24,0.295,2,0,0
20,4400,0,0.086,2,0,1
35,3300,17,0.009,2,0,0
41,2400,25,0.125,1,0,0
40,2700,21,0.66,0,1,0
20,5800,0,0.356,0,0,1
27,13100,8,0.399,0,1,0
37,9300,10,0.115,2,1,0
44,2000,22,0.293,1,0,0
20,6100,0,0.142,1,0,0
36,2900,16,0.174,0,0,0
39,3200,19,0.375,1,1,0
48,3800,29,0.357,0,0,0
46,7500,27,0.38,1,1,0
44,8200,21,0.2,1,1,0
28,3900,11,0.669,0,1,0
20,3700,4,0.316,0,1,0
33,5800,17,0.207,0,0,0
50,6400,21,0.085,6,0,0
54,10300,31,0.229,1,1,0
46,2200,24,0.139,2,0,0
43,4900,27,0.09,1,1,0
42,2400,19,0.47,0,0,0
31,4000,11,0.196,2,0,1
36,3800,15,0.346,1,1,0
58,5300,41,0.256,1,0,0
26,2400,5,0.195,2,0,0
57,2200,38,0.19,5,1,0
34,1200,17,0.424,1,0,1
53,4700,30,0.45,0,0,0
21,3000,5,0.428,1,0,0
45,3100,22,0.21,1,0,0
29,8700,6,0.547,1,0,0
21,2300,4,0.421,5,0,1
40,10900,23,0.095,1,0,0
50,13200,30,0.483,1,1,0
27,1200,5,0.417,2,0,0
20,3800,0,0.177,0,1,0
36,3400,14,0.432,2,1,0
36,900,8,0.323,3,0,1
44,2000,26,0.464,0,0,0
49,8200,33,0.174,1,1,0
37,14200,13,0.312,5,0,1
60,8900,33,0.216,2,0,0
40,5400,18,0.083,1,0,0
33,4400,17,0.192,0,0,0
20,10000,0,0.208,2,1,0
34,16200,18,0.253,0,0,0
33,2900,10,0.116,1,0,0
49,1600,33,0.092,0,1,0
43,1300,24,0.047,0,1,0
23,8700,7,0.605,1,0,0
40,4300,19,0.16,3,1,0
46,5500,27,0.371,2,1,0
56,1700,35,0.268,1,0,0
48,3100,27,0.281,2,0,1
47,4100,30,0.181,4,0,1
38,4900,15,0.252,1,0,0
42,3700,22,0.18,0,1,0
52,2900,35,0.237,2,0,0
22,2300,0,0.265,1,0,1
33,8500,11,0.472,2,0,0
28,4600,8,0.692,1,0,1
42,6400,16,0.095,1,0,0
52,2700,24,0.276,3,0,0
30,900,10,0.383,1,1,0
20,2700,0,0.4,0,0,1
33,2600,16,0.127,0,1,0
48,6100,28,0.206,0,1,0
44,33900,24,0.168,2,0,0
43,7000,22,0.185,1,0,0
34,21600,12,0.201,0,0,1
22,5100,0,0.523,1,0,1
44,3200,23,0.464,0,0,0
27,5100,11,0.412,3,0,1
64,16800,47,0.295,1,1,0
44,14400,26,0.18,5,1,0
31,3000,12,0.205,2,0,0
30,4500,5,0.342,1,0,0
36,1900,20,0.293,1,1,0
35,7200,16,0.406,2,0,1
51,12300,27,0.142,0,0,0
40,4700,21,0.152,1,0,0
29,2600,7,0.236,1,0,0
60,6800,40,0.489,3,1,0
38,5600,16,0.089,2,1,0
47,5100,27,0.481,0,1,0
30,4500,7,0.153,1,0,0
42,4400,26,0.319,0,1,0
41,8400,22,0.402,2,1,0
20,5700,0,0.406,2,0,0
62,3000,39,0.385,0,1,0
53,2700,27,0.459,1,1,0
33,3600,14,0.138,4,0,0
24,5700,0,0.117,1,0,0
42,5200,24,0.14,0,0,0
39,2900,13,0.257,2,0,0
42,5300,18,0.377,2,0,0
40,3900,23,0.345,0,0,0
44,7900,22,0.427,2,1,0
55,6300,35,0.218,3,0,0
44,3800,21,0.427,3,1,0
25,4500,5,0.163,0,0,0
54,11500,35,0.329,1,1,0
57,3600,31,0.124,0,1,0
75,7500,50,0.304,2,1,0
24,3500,0,0.15,0,0,0
40,5900,20,0.441,0,0,0
20,2500,0,0.571,5,0,1
44,5200,26,0.207,1,0,0
31,8300,13,0.287,0,1,0
61,3000,34,0.203,0,0,0
28,1800,9,0.256,0,0,0
20,1700,0,0.285,0,1,0
32,2000,8,0.306,5,0,1
20,5200,0,0.146,2,0,1
47,2200,31,0.533,4,0,1
20,3000,0,0.165,3,0,1
38,6400,17,0.096,2,1,0
20,4700,0,0.392,0,1,0
34,3200,7,0.53,1,0,1
57,6100,39,0.298,1,0,0
42,4800,18,0.102,0,1,0
27,3300,3,0.375,1,0,1
37,3700,12,0.323,1,0,0
38,16700,16,0.175,2,1,0
43,7900,27,0.023,3,1,0
21,16300,1,0.108,2,0,0
45,3700,29,0.14,1,0,0
20,3500,0,0.304,1,0,1
30,1700,6,0.432,0,0,0
32,2500,10,0.123,2,0,0
45,14200,20,0.124,0,1,0
38,3200,16,0.304,0,0,0
21,12200,5,0.441,2,0,1
26,1900,10,0.245,1,0,0
40,2400,19,0.34,1,1,0
37,3600,17,0.202,0,0,1
31,4100,14,0.032,0,0,0
32,7600,16,0.215,1,0,0
46,6500,28,0.527,0,0,0
31,3200,11,0.188,0,0,0
36,4000,13,0.323,0,0,1
64,4600,43,0.344,0,0,0
20,2100,0,0.611,0,0,1
20,2200,4,0.333,0,0,1
47,8600,23,0.148,4,1,0
29,1300,8,0.201,2,1,0
34,10900,11,0.241,1,0,0
28,3300,9,0.052,0,1,0
34,2600,9,0.344,0,1,0
57,8200,35,0.151,3,1,0
47,12100,29,0.347,1,0,0
48,9600,28,0.087,2,1,0
21,5000,1,0.191,1,0,0
24,7200,2,0.062,2,1,1
20,1400,4,0.331,2,0,1
28,3000,8,0.552,1,0,0
49,2800,27,0.084,1,0,0
44,9800,23,0.184,1,1,0
35,3200,9,0.162,2,0,0
37,7000,13,0.18,1,0,0
29,5600,9,0.151,0,0,0
40,2700,19,0.186,2,0,1
47,3400,25,0.115,1,0,0
20,7900,0,0.361,4,1,1
41,3000,25,0.068,0,1,0
49,5400,30,0.367,2,0,0
33,2800,17,0.085,1,0,0
46,3800,20,0.058,3,0,0
71,5700,50,0.494,2,1,0
36,2800,16,0.276,0,1,0
42,2400,18,0.343,0,0,0
29,4700,7,0.389,0,0,0
40,2900,24,0.035,1,0,0
43,2800,23,0.06,0,1,0
40,2700,21,0.121,0,0,0
25,3900,9,0.352,1,0,0
40,8200,22,0.189,0,1,0
55,12900,35,0.237,1,1,0
43,3100,23,0.296,1,1,0
49,18600,33,0.211,0,0,0
35,2200,10,0.604,0,0,0
46,9300,26,0.415,0,0,0
41,3000,20,0.42,1,0,0
26,2300,4,0.272,3,0,1
41,3000,24,0.481,1,1,0
26,3700,4,0.306,2,0,1
30,5900,11,0.484,2,0,0
40,7000,23,0.488,1,0,0
41,2600,18,0.09,4,0,0
23,2000,0,0.309,1,1,1
50,2800,27,0.385,0,1,0
44,4200,20,0.281,2,0,0
29,3600,11,0.433,0,0,1
20,2200,4,0.35,1,0,1
36,4800,10,0.316,1,0,0
32,14700,3,0.147,1,0,0
39,3100,12,0.049,4,0,0
33,3300,14,0.352,2,0,0
20,5400,4,0.337,3,0,1
33,3200,17,0.178,2,0,0
34,6600,18,0.263,1,0,1
45,3200,25,0.256,2,0,0
29,11200,2,0.383,2,0,1
58,6600,38,0.429,2,1,0
20,2500,0,0.126,0,0,1
53,3500,27,0.119,1,0,0
35,3200,16,0.269,0,0,0
48,10300,19,0.354,0,1,0
38,1900,10,0.36,0,0,0
51,3300,31,0.513,0,0,0
33,3100,15,0.722,1,0,0
24,3600,1,0.041,0,1,0
55,4500,36,0.239,2,0,0
36,1900,20,0.073,0,0,0
40,3400,14,0.163,2,1,0
52,4500,27,0.085,1,0,0
25,2600,4,0.263,2,1,0
45,7500,29,0.324,1,1,0
